id,genre,track_name,artist_name,valence,energy
2bRXehD283NioREYxlohc4,summer,Lights - Single Version,Ellie Goulding,0.78,0.795
48td6xvpokdYwvbl3JIiXP,summer,Love Never Felt So Good,Michael Jackson,0.712,0.719
1cktZnxiONH0hR6Q3DKy8h,summer,Drink In My Hand,Eric Church,0.946,0.913
21aJnbcFWwGTpXxk8B3v49,swedish,Snön faller och vi med den,Ulf Lundell,0.82,0.632
5rWyQmUb7eBoxC6oHTJNBW,swedish,Jag klär av mig naken,Eva Dahlgren,0.605,0.622
4HOzEYFprj5quLqosWWogq,swedish,Hey där,Byz,0.763,0.957
6kKJbnWfmVUKnhqa8n17xT,swedish,Jajamen,Rolandz,0.96,0.872
6xMwOr9253rhpgaSIgRFch,swedish,Sofia dansar go-go,Various Artists,0.963,0.917
3fq2Mnn7USvWSGwALCzsFV,swedish,För en lång lång tid,Håkan Hellström,0.541,0.954
02a6uklVJAtnIFZ01cahca,swedish,Så klart!,Petter,0.559,0.889
3WdLb11xMR9caAdCvqeLzC,swedish,(Kom så ska vi) Leva livet,Gyllene Tider,0.585,0.918
1K2a8QcaPTDTZ1e4M0s8gQ,swedish,Tandtråd,Tjuvjakt,0.843,0.857
1EqYoza9iMnxB9O0TwAeOO,swedish,Albatraoz,Albatraoz,0.798,0.731
5dPC3VzgMYqpJG5YKv0NQS,swedish,Mördar-Anders,Cornelis Vreeswijk,0.64,0.218
6Uz9Ri4oDApuQXzTSlAqcK,swedish,Fucka Ur,De Vet Du,0.75,0.827
06Vm2JsuFNI3zv7MX6QiJG,swedish,Sommar och sol är det bästa jag vet,Various Artists,0.799,0.806
0GiN5bEBn1jZH5npIzrKYh,swedish,Baby Boom,Magnus Uggla,0.55,0.911
4IyN7o0glm8gXgvEvT6oiZ,swedish,"Sol, vind och vatten",Ted Gärdestad,0.341,0.487
2rYsDuqTkhx6qGvreh5Rqi,swedish,Stanna världen en stund,Glenmark Eriksson Strömstedt,0.784,0.7
57LgaaKW9ojtIifYowaTcI,swedish,Little Willie John,Peter LeMarc,0.508,0.737
3fINPrxmEUviwp5kZYL4Fd,swedish,Indestructible - Radio Edit,Robyn,0.151,0.736
70OYqWcYDDm2SJIRFmz3wo,swedish,Längesen,Petter,0.458,0.46
0LxQi8XsUJU1bqWx8aJLQz,swedish,En livstid i krig,Sabaton,0.164,0.684
37FExmduN77uY4Y1h7Fqlv,swedish,"(Du Ar Sa) Yeah Yeah, Wow Wow",Martin,0.74,0.876
7HuWZnLm1ArydwIy5fXQ42,swedish,"Härligt, härligt men farligt, farligt",Björn Skifs,0.961,0.774
42NudepILlPMlG9gHmajYJ,swedish,Precis som jag,Daniel Adams-Ray,0.241,0.735
7rtFbbJ1EIexMwWWJ7s37u,swedish,Ulla och Åke,Oskar Linnros,0.415,0.262
6RBMl3G3r9Mj2gd2fPhpAl,swedish,Nåt för dom som väntar,Miss Li,0.764,0.855
6N6Ias6AghMTQOwP3G2TfQ,swedish,Genom Eld & Vatten,Sarek,0.936,0.957
4pFgAIjcZbNtWsvzJ9BqMj,swedish,Om igen,Lena Philipsson,0.378,0.762
0A79ciKekqVLlLbADMYCgX,swedish,Stockholm i mitt hjärta,Petter,0.281,0.727
62gZY6joWPt97hbsbIdd4t,swedish,Att angöra en brygga,Monica Zetterlund,0.416,0.265
6ykMXUuF0hOSSqR3VViBn2,swedish,Splitter nya blå glänsande sockiplast,Björn Rosenström,0.573,0.472
6a41rCqZhb2W6rpMolDR08,swedish,Vara vänner,Jakob Hellman,0.714,0.511
2FuazTK4ewgx5QytkCjotZ,swedish,Låt kärleken slå rot,Ted Gärdestad,0.575,0.874
4HsSrN8zxZx7arACiMYhZu,swedish,I lågornas sken,Nordman,0.384,0.872
3EPVkBzzXWKH2Huz4T8kQL,swedish,2000-Talet,Ken Ring,0.665,0.596
62WFwMkaTpVOBUuDqThFcZ,swedish,Sanna mina ord,Stress,0.707,0.835
0UAIYyAoDEh6xE2p9TmQyj,swedish,"Kärleksrevolt (ft AKI, Dani M, General Knas)",Syster Sol,0.964,0.739
39MQQV0X5HT2EV5iC0EPUY,swedish,När lyktorna tänds,Håkan Hellström,0.859,0.883
5SdG78xwNRsjXmFGhm9Z8D,swedish,Om du letar efter nån,Melissa Horn,0.658,0.284
3qF5yFvHkaJD6d4orEzlzw,swedish,Kom ihåg mig,Lars Winnerbäck,0.715,0.884
3ZFmytdiIda4hXObbBO5c6,swedish,Tycker om när du tar på mig,Per Gessle,0.394,0.599
4Vjx8lHJOEIhlMqrtghF7H,swedish,Hultsfredsfestivalen,Björn Rosenström,0.933,0.849
4MXHBiKcdqHBJ4PeHQJBHO,swedish,Måndagsbarn,Veronica Maggio,0.735,0.646
0Y8HM0fo5cgKycfYv2kLxD,swedish,Det går bra nu,Petter,0.604,0.785
76XraHqTrC1UpFJTgzDxx2,swedish,Inget stoppar oss nu,BlackJack,0.881,0.952
11msya0xMIUEL6BCcVrN0C,swedish,Underklassmusik - Radio Edit,Kartellen,0.839,0.888
3sTvZfSMUHsDUJXB2s84oI,swedish,Jag vill - Single Version,Magnus Uggla,0.87,0.521
4ZALd5LmXSciq8xuorcS0K,swedish,Hon gör allt för att göra mig lycklig,Tomas Ledin,0.705,0.658
2dh07zmyCMoY64rQdJrXLe,swedish,Efter solsken,Panetoz,0.967,0.848
5rTZToEwovN6JEBcPps7Ph,swedish,Sjösala vals,Evert Taube,0.631,0.266
1WVjxyTSZ5UiI6TlcHyUPh,swedish,Öppna landskap,Ulf Lundell,0.364,0.359
5SuAUSnbMVCPsyiyO8p4LD,swedish,En apa som liknar dig,Olle Ljungström,0.35,0.774
48ubkDBO9GAFRkn3hXFHVt,swedish,Sergels torg,Veronica Maggio,0.378,0.809
0YbXhXJkiD7Ne8EfRl74bo,swedish,Ta av dej skorna!,Povel Ramel,0.857,0.302
0xx53RF7FTN7Z7YPKI9k51,swedish,Stockholm,Orup,0.775,0.91
2z5DiVx4fzXVHvxTuuQNKl,swedish,"Ska vi älska, så ska vi älska till Buddy Holly",Gyllene Tider,0.853,0.758
5q7m9B65hPSPKDyXe7s3Jf,swedish,Gabriellas sång,Molly Sandén,0.0802,0.474
1UrXKqrRRTHW6GyaRucYAs,swedish,En Gammal Amazon,Svenne Rubins,0.842,0.967
0YQlHiQDUDTXQ7jiItaJPx,swedish,Svennebanan,Promoe,0.742,0.71
1sN1p202c5ditf0rubMnco,swedish,Pokerkväll I Vårby Gård,Florence Valentin,0.877,0.922
5OPUumToiUG60aVMtYzmb6,swedish,Om,Various Artists,0.505,0.759
5t4jChgOCxNL4NRhwT6XLw,swedish,Jag vill gå hem med dig,Lars Winnerbäck,0.686,0.983
5yVkWdTFlPrnUjnA24ta3M,swedish,Upp över mina öron,Orup,0.981,0.935
5KMaxztlP8LUwAKN9bUKIN,swedish,Välkommen hem,Labyrint,0.537,0.829
0LPRlUS1zVjMC4z5X7L5sG,swedish,Kom,Timoteij,0.75,0.919
7rMB8ClW6M0jO31SWrMYae,swedish,För sent,Oskar Linnros,0.819,0.851
5H0jQyaSJKwUCzj0XRmwmb,swedish,Dansa på min grav,Bo Kaspers Orkester,0.358,0.341
4ah7cN6mRuYsvasYjdUh8t,swedish,Ur balans,Stiftelsen,0.517,0.659
205XmW8R6KuMi5IzeIaaGe,swedish,Skriker ut,Kartellen,0.683,0.765
2tlFsuqau1vCX84pde0bZx,swedish,Det var dans bort i vägen,Various Artists,0.962,0.703
0ZMD5WmklGaEY1mLRdmcwI,swedish,Jag saknar oss - Single Version,Mauro Scocco,0.469,0.685
0uekG4eretjSyXWD61sz27,swedish,Hej Monica,Various Artists,0.822,0.768
4VCAAOJmGQ6Zw8W2SNY0VO,swedish,Vår betong,Jacco,0.754,0.82
5TIEUOcTGcCCwLDMe7FMKo,swedish,Spegelen,Panda Da Panda,0.32,0.906
05ZF9bGYQnljn8kJYTVCu7,swedish,Stora trygga vargen,Maskinen,0.751,0.786
09o8YE3Ta7YRXh5NI9HPZQ,swedish,Rara Söta Anna,Ronny & Ragge,0.404,0.892
0gZls8IqwQfkdcdv7GTLyC,swedish,Gunilla,Björn Rosenström,0.756,0.443
6NVMyZknmLMWFky2Vp3OM2,swedish,Håll om mej!,Peter LeMarc,0.613,0.693
1v4SVeHrLWAOxcsFe5jFIU,swedish,Växande molnighet,Oskar Linnros,0.26,0.338
18QdaCR3jLxSRvWieBES7L,swedish,Pantad & Såld,Kapten Röd,0.703,0.575
3ZQmQfeyoKnkqcjmKo2M06,swedish,Delelelelelelelikat (med Kapten Röd),General Knas,0.819,0.804
6ko8jV06hj9fg0YrgcxVy2,swedish,Papaya Coconut (feat. Dr Alban),Various Artists,0.72,0.752
122K0DFci25e5DDGCpgIYd,swedish,Inget kan ändra på det,Veronica Maggio,0.306,0.372
5VmpnbVW9wZ8Z7YfyGMVxX,swedish,Vinden har vänt,Petter,0.73,0.827
7b9o4ATFB5ExBrus3fPuLx,swedish,I natt är jag din,Tomas Ledin,0.711,0.489
4nXeZFbbcZNvX4nHMJR5xJ,swedish,Jag är en vampyr,Markus Krunegård,0.485,0.872
1KyjHfi9yc3c0jI0PKSnN8,swedish,Gör min dag,Petter,0.786,0.94
3QT79jrPeJmq91ujlfWJO9,swedish,Barfotavisan,Various Artists,0.493,0.215
6lC88FLnqzeZ19oM7Yi2tS,swedish,Dekadansen,Promoe,0.618,0.723
28RvpCNCKEPKGpEpy9VhMS,swedish,Dinga linga Lena,Pugh Rogefeldt,0.876,0.736
3TfL2ZimF9Bo5adrVzIz1h,swedish,Nåt annat än det här,Melissa Horn,0.33,0.55
2Klsq75TPsFhQAWNmMsHJ1,swedish,Jånni Balle,Magnus Uggla,0.57,0.964
0vcU9Gwi1GLhQae2yCHD00,swedish,Ta mig till havet,Various Artists,0.343,0.393
2SzvmYiWPsjearfYl2asCl,swedish,Baksmälla,Petter,0.696,0.832
7kabbbmDm1PFKOQyldIpI1,swedish,Vatten,Robert Broberg,0.503,0.486
5NGOLzFlniaPtRYoLfrgWb,swedish,Ooa Hela Natten,Various Artists,0.929,0.761
6J8QRaEPgZQc4UxmLOJ5a9,swedish,Rider Omkring,Freestyle,0.967,0.594
0xMd5bcWTbyXS7wPrBtZA6,synth-pop,Burn,Ellie Goulding,0.329,0.777
2WfaOiMkCvy7F5fcp2zZ8L,synth-pop,Take on Me,a-ha,0.876,0.902
3sesq9P6ndjuqaq5om7sxT,synth-pop,I Put A Spell On You,Annie Lennox,0.299,0.366
7tqG3RAo8h9pHxCJFn7bZb,synth-pop,Alive,Empire of the Sun,0.388,0.882
74fpNVAJrKGQuqHETi4WSt,synth-pop,Tennis Court,Lorde,0.428,0.567
5c7jkZ4daUcLIrKiyQGt8B,synth-pop,Heads Will Roll - A-Trak Radio Edit,Yeah Yeah Yeahs,0.864,0.802
3GL12BAZFVQPcCOAgPaSsT,synth-pop,Shake It Out,Florence + The Machine,0.226,0.799
6Qj1WXW41Mn3Fh9V2sHphM,synth-pop,On Top Of The World,Imagine Dragons,0.761,0.926
4iG2gAwKXsOcijVaVXzRPW,synth-pop,Time to Pretend,MGMT,0.421,0.94
71cUqXJ3h1r0Ees6YdENLU,synth-pop,Coffee,Sylvan Esso,0.163,0.455
7JbHx1w8yllNESuyp9SYv3,synth-pop,Personal Jesus - Acoustic,Depeche Mode,0.349,0.266
61ZGyX8OgIlxJZkZn64IjO,synth-pop,Summertime Sadness,Lana Del Rey,0.201,0.649
38tKqQuqodiUYOsw6HWyeQ,synth-pop,Break the Rules,Charli XCX,0.818,0.926
2zbHn4d6tUNQNSLAwS813T,synth-pop,Not On Drugs,Tove Lo,0.594,0.635
3JsA2sWDNR9oQogGAzqqtH,synth-pop,Open,Rhye,0.231,0.324
0jpjNHMrpvPhYP4yjx7xAV,synth-pop,Let Go for Tonight,Foxes,0.299,0.808
1YLJVmuzeM2YSUkCCaTNUB,synth-pop,Dog Days Are Over,Florence + The Machine,0.245,0.81
3PvzvltQZLIKk9YgoMP3Yq,synth-pop,The Mother We Share,CHVRCHES,0.317,0.716
11KFOsPj1gf2nHnXBURLD0,synth-pop,Mother & Father,BROODS,0.487,0.868
6TK4Gszcg4IqyW0Ewtejcd,synth-pop,Hard out Here,Lily Allen,0.938,0.822
7BNDyzwDboNRR2wmd7GSew,synth-pop,Of The Night,Bastille,0.349,0.829
5fpZBXuorlUCC9SP6LVuw3,synth-pop,West Coast,Lana Del Rey,0.461,0.591
1TfqLAPs4K3s2rJMoCokcS,synth-pop,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.875,0.711
3VZQshi4COChhXaz7cLP02,synth-pop,I Love It (feat. Charli XCX),Icona Pop,0.838,0.905
4Jv7lweGIUOFQ7Oq2AtAh9,synth-pop,I Follow Rivers - The Magician Remix,Lykke Li,0.306,0.696
4QQg6DXsx6G3lv3W4A15CZ,synth-pop,Recover,CHVRCHES,0.18,0.631
4Sfa7hdVkqlM8UW5LsSY3F,synth-pop,Take a Walk,Passion Pit,0.445,0.755
1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.775
0as5gLeOM6BuDOCsQzQb73,synth-pop,Come Over (feat. Stylo G),Clean Bandit,0.669,0.782
3gbBpTdY8lnQwqxNCcf795,synth-pop,Pompeii,Bastille,0.571,0.715
6xU0ojuUR3dAhbnrJPQr1I,synth-pop,Gooey,Glass Animals,0.106,0.369
1XbC2PUR09MlgmpVbLgF4L,synth-pop,Beating Heart,Various Artists,0.262,0.717
5c9YHjSjEZxaCxsF1Gy5Jt,synth-pop,From Nowhere,Dan Croll,0.658,0.883
6qLLFgywJ33KvxXAQIf6Xt,synth-pop,Youth,Various Artists,0.471,0.423
6Z8R6UsFuGXGtiIxiD8ISb,synth-pop,Safe And Sound,Capital Cities,0.766,0.819
3AZTnuWAFCLEhz5NM1OrJE,synth-pop,Bulletproof,Various Artists,0.42,0.847
4Eeh0fFkvqYhUWIrGR9MOU,synth-pop,Extraordinary (feat. Sharna Bass),Clean Bandit,0.124,0.825
0t2QiRkpag0fAgs9zuCPlH,synth-pop,Disparate Youth,Santigold,0.548,0.931
48O0GrGJWml3DzHhC5sJ7a,synth-pop,Karma Chameleon,Boy George,0.934,0.577
0QMK2WVjKy3iKdqajgDB1P,synth-pop,Strong,London Grammar,0.297,0.397
6EtKP3jSSSVZCcPfm3COXS,synth-pop,Dangerous,Various Artists,0.946,0.529
7tRKpjlxvOcdi85DmP638d,synth-pop,Popular Song,MIKA,0.794,0.796
05SBRd4fXgn8FX7bf8BCAE,synth-pop,I Need Your Love (feat. Ellie Goulding),Calvin Harris,0.58,0.869
2DFi8rwHcVkTTgu7PULhtI,synth-pop,My Type,Saint Motel,0.578,0.897
5tbz0VnVwfF3jubvjDGdHo,synth-pop,We Are Young (feat. Janelle Monáe) - Acoustic [Acoustic],fun.,0.289,0.296
0mBkoM8r7KAQzZij5swTUL,synth-pop,Walking On A Dream,Empire of the Sun,0.726,0.699
51ZPtAuqT0V5lNONYZTrxy,synth-pop,Hey Now,London Grammar,0.0393,0.28
0GHAYoQ1dlZSKImNyoi3kB,synth-pop,Boum Boum Boum,MIKA,0.726,0.786
0jCGo9MLTR98iPUQCT0p5r,synth-pop,My Song 5,HAIM,0.863,0.658
2MrvoOqj007UVWUtGcCK0F,synth-pop,Born To Die,Lana Del Rey,0.39,0.636
4PRQ8IJzRvbDWNONJWGbwH,synth-pop,Nightcall,London Grammar,0.101,0.306
67wABU4SjBlnDHB0KiU3HL,synth-pop,Flaws,Bastille,0.41,0.657
2FPhrljMmrp3SdfTOMJcVr,synth-pop,Our Love,Caribou,0.458,0.496
75xgoXAGed7jiNDdV8TNOe,synth-pop,Big Girls Cry,Sia,0.0938,0.592
0PjkFSNBbpfYRYpAG4uuGb,synth-pop,Boom Clap,Charli XCX,0.576,0.911
5RGHmrZCW2d4aBSfdrkiZJ,synth-pop,Up We Go,Lights,0.57,0.776
7zvfzL0WCuGyCDrFJeICQD,tango,A La Gran Muñeca,Various Artists,0.47,0.328
59JU36JjDMDrcBYY5nS0lQ,tango,Mi Buenos Aires Querida,Hugo Díaz,0.397,0.402
0CzGq1J36GswDbVf5ZAnLt,tango,Tangled Up,Caro Emerald,0.929,0.435
0fdP8sucoa58DWx8Rtnamq,tango,Don Esteban,Juan D'Arienzo,0.525,0.126
2oXgPOTR1ymO012GdquQCA,tango,Una Noche Mas,Yasmin Levy,0.337,0.335
6UeSI0uO0zQ50EYEsDLpOw,tango,María (with Orquesta Tipica Porteña),Roberto Goyeneche,0.597,0.573
5KGRxMl6GGysDCXAhe5xj1,tango,Carnaval - Remastered,Carlos Gardel,0.583,0.419
3J5ce8XaFIRzFz67EcNdhy,tango,Caricias,Various Artists,0.837,0.244
37uATSHpm8Hv3MTDHa77Hg,tango,Zum,Astor Piazzolla,0.544,0.344
2ZUw7K2WE0pGeICW4y8zRQ,tango,Olvidate,Bajofondo,0.901,0.913
6NSzr0VU4Cmxn7yN4BhYBe,tango,Viviani,Carlos Di Sarli,0.687,0.321
2bumdtefHxVTUQB9vpO4YU,tango,Milongueando en el 40,Aníbal Troilo,0.93,0.362
6mB8Y7h7v3w0EYv8e8XQB4,tango,Farolito de Papel,Carlos Gardel,0.846,0.246
7j6SFxOpTEdip118teN71c,tango,Mentías,Juan D'Arienzo,0.846,0.296
2ZUSQHpvViaR0weMnyIc0y,tango,Infiltrado,Bajofondo,0.738,0.63
1tu6mqk0VAnSp3DDLPJhf7,tango,Quejas de Bandoneón,Carlos Di Sarli,0.405,0.2
76Bnqo1bmo0AqpdzCEIomu,tango,Gente Amiga,Osvaldo Pugliese,0.419,0.264
4Lq7CVwDFyYKUWiGO227Jh,tango,Pobre flor,Various Artists,0.809,0.418
6z9aXmdFvSrc203wdDXwb3,tango,Flor de Montserrat,Rodolfo Biagi,0.833,0.546
60iGqR1Z3ni8Yl4YpGRD9G,tango,Milonga vieja milonga,Various Artists,0.834,0.387
0ldCPU8ODDYVJCj9yR3wrr,tango,El Misionero,Otros Aires,0.696,0.603
3i0zkhjcT5LBz144lFxU03,tango,Pulmon,Bajofondo,0.428,0.669
0fWvlSc6ZDPeRO84qxRdDL,tango,Naranjo en Flor (with Atilio Stampone y su Orquesta Tipica),Roberto Goyeneche,0.29,0.387
29MoxkPntcZ6SHqlVHihrZ,tango,La Capilla Blanca,Carlos Di Sarli,0.314,0.191
6MYfaHqxyIIngDLHAd1ADY,tango,Pensalo bien (con Alberto Echague),Juan D'Arienzo,0.705,0.258
1PDJPaPQSj6ciXlvpNUfq5,tango,Hello - Interlude,Newton Faulkner,0.978,0.154
5kXfAAYs4ytpm0reCcHTyM,tango,Rosas De Otoño,Francisco Canaro,0.422,0.257
3ToPFUIwvyuewhPgkmw8qg,tango,Cafetín de Buenos Aires (with Orquesta Tipica Porteña),Roberto Goyeneche,0.36,0.346
6SgufDpzBf3pvkNWN8OFZB,tango,Tangata del Alba,Astor Piazzolla,0.245,0.385
3XaSDElucjBkM3qFe1ynms,tango,Una Música Brutal,Gotan Project,0.378,0.554
6pcE6rFeF3mUGm6NCXtdT6,tango,Garganta Con Arena - Live,Cacho Castaña,0.458,0.714
4zDa6llBv0LoMvZoMVudPB,tango,Adiós Querida,Various Artists,0.769,0.528
28EcN3vY8QXu4w0AoVevmb,tango,Amurado,Various Artists,0.457,0.178
4t65nqFwjv921ocsNlhUg5,tango,Los Vino´,Otros Aires,0.849,0.5
2vv4vK3pHmLH8S0XZj4jRc,tango,Segundos afuera,Bajofondo,0.747,0.83
6YN86NjkLFQV8ZVAYA8K6W,tango,La Cachila,Carlos Di Sarli,0.713,0.396
21NqJUIKkpZwvPir53g9co,tango,Tu Boca Mintió,Juan D'Arienzo and his Orchestra,0.405,0.43
5GflzuPZ3ZfvAaAnsJA7Kb,tango,La morocha,Juan D Arienzo canta Alberto Echague,0.713,0.356
35lmtmfGXjBnMaD9EbkMCx,tango,La Cachila,Astor Piazzolla,0.405,0.409
2UiwXB1SiuAzTccX2UiTtD,tango,Cambalache (with Orquesta Tipica Porteña),Roberto Goyeneche,0.733,0.52
7K4oSamaEFDgDNb2zUtLBD,tango,Don Juan,Carlos Di Sarli,0.662,0.263
2COFbSmEVr7XLNpz1vPxpx,tango,En El Viejo Café,Francisco Canaro,0.468,0.305
3ST2XfODXg3IBwbkQH8G2O,tango,Tähdet meren yllä,Reijo Taipale,0.589,0.36
3ehgNfIrrOgtP4UQAkWMgF,tango,Criminal,Gotan Project,0.195,0.919
5WPpjTQjU6KCQwoqoYiZHp,tango,Nueve De Julio,Various Artists,0.893,0.331
1OB8o0dpRNB1tHBAuAcXch,tango,Doble O Nada,Narcotango,0.449,0.449
0brrc9zAfvmPCWgy5nPT4J,tango,El Deseo,Various Artists,0.298,0.519
62wBEY20qXqTRYphDJmqOD,tango,Malena (with Orquesta Tipica Porteña),Roberto Goyeneche,0.707,0.467
4AOtecRyBP9Q1fJm0eRYh9,tango,El Bulín De La Calle Ayacucho,Aníbal Troilo,0.757,0.206
7ppq0w8Wr0qZuSe5yWN8fL,tango,Under the Moon,Various Artists,0.347,0.296
0udbGmhqsy2A9I3RRjTZfa,tango,Ilusión Azul,Various Artists,0.915,0.578
3QOehiIQTEl4ecxFyYA7u8,tango,Tríptico,Gotan Project,0.175,0.7
1zOv3RjdH3VswcPwFWRXQ2,tango,Haragán,Astor Piazzolla,0.863,0.394
6k3i3RRVM4nNEvddgxMMgi,tango,Querer,Cirque du Soleil,0.305,0.202
1TRialy3ebe1C5sPHgIkCS,tango,Malena,Various Artists,0.682,0.482
5hYlpG7xxn5nH2Errhq4GJ,tango,Mi Buenos Aires Queri...,Narcotango,0.759,0.49
6NLSDEFOAb1eZPdEEx6f6D,tango,Clavel Del Aire,Carlos Di Sarli,0.475,0.317
7AsCBlJEJAyonOaUzj0XPV,tango,El Entrerriano,Alfredo De Angelis,0.619,0.211
0JDwyY6OIvx7GxlFeoSNGR,tango,Junto a Tu Corazon,Various Artists,0.653,0.368
2tjHItZvISm5EaG0GMFA3a,tango,Checkmate / Jaque Mate,Gotan Project,0.68,0.436
5qcsR8OWGhCkg7ZDC7hZ4j,tango,Quisiera Que Estés Conmigo,Otros Aires,0.282,0.655
3rbs6JiqkBcqsxTc7HTYVB,tango,El Incendio,Carlos Di Sarli,0.716,0.286
6SkDxAAB0JLvAM0bomWHzo,tango,Barro,Osvaldo Pugliese,0.362,0.225
2cu5uOIXUdvQXZuxZGomYz,tango,Leguisamo Solo,Carlos Gardel,0.852,0.329
59LWm1lqUsy3GaGKE17oOd,tango,Tres Son Multitud,Narcotango,0.491,0.562
5qcHjSH1hrpk9TcfVm8cfQ,tango,Pocas palabras,Ricardo Tanturi con Alberto Castillo,0.922,0.3
3toUVZ0mPceQu2rsbOLFdH,tango,Agua mansa,Electrocutango,0.448,0.343
6Sv9Hs3GhyIL6zn6ac2OY6,tango,Romance De Barrio,Aníbal Troilo,0.634,0.414
62til08RCP4ErHixYPqkmX,tango,Mano brava,Various Artists,0.856,0.585
6HElSaYzdxixKLOfabphab,tango,Slippery Sidewalks,Bajofondo,0.799,0.545
43snYjmkJRKsYPK112RSha,tango,Diferente,Gotan Project,0.191,0.688
6mx8aiqf7mzCuZUAnQMl7I,tango,Tinta Verde,Carlos Di Sarli,0.548,0.157
6J6tSZoLpHkjBT9GfCvoYW,tango,Rodriguez Peña,Francisco Canaro Y Su Orquesta Tipica,0.848,0.583
2X6gdRlGOQgfaXU9ALUQFQ,tango,The Chain,Fleetwood Mac,0.574,0.529
4aWjjLRcDA0uTeisuBDOIH,tango,En Esta Tarde Gris (with Leopoldo Federico y Su Orquesta),Julio Sosa,0.482,0.529
3InC8dCaEnYM1bKApKIipT,tango,La Pampa Seca,Otros Aires,0.799,0.86
4n7oJbew98SkIYg6TV9iV4,tango,Recuerdos de la pampa,Various Artists,0.888,0.526
200V04wgLXkAWsnu0iDupO,tango,Corrales viejos,Various Artists,0.959,0.507
5e6K2TVmjTZB3GBr3BfZNO,tango,"Criollita, decí que sí",Carlos Gardel,0.411,0.128
1jCCRxuLqLfWl99ZzNd6zG,tango,Plano Secuencia,Narcotango,0.543,0.495
6il4ViQX0F8Qvjba1eDWBI,tango,El Gordo Triste,Amelita Baltar,0.423,0.211
6hbgkzitrc8YicELhJfgmM,tango,Junto A La Aurora,Otros Aires,0.555,0.513
1FPx0zQMlGR8CbDZWfDfCQ,tango,Sabelo,Bajofondo,0.497,0.424
6RUsNmkQd17Ig2lozOhvqn,tango,Garúa - En Vivo Teatro Regina 1982,Astor Piazzolla,0.781,0.481
2oyiDPCnurvYlNrkg00Gzg,tango,Live intro,Gotan Project,0.0374,0.651
6pHJi456cDsQh9fZKoBO2a,tango,Puente Alsina,Various Artists,0.49,0.384
1hfe1OTdIY9tJYJ06vnL6G,tango,Button Up Your Overcoat (excerpt),Various Artists,0.909,0.104
6wrFlWe6o1EKLMp0S8alHf,tango,Barrio De Amor,Otros Aires,0.525,0.829
0Z7xOpo6rdrEg9Z9jsE2gy,tango,Amores De Estudiantes,Hugo Díaz,0.488,0.41
0YiJbXhMGoDRtKSdkUPf6Y,tango,Hey Sexy Lady,Shaggy,0.664,0.552
5OpjfdnWKGzmfNmPHtsbXb,tango,Homero,Juan D'Arienzo,0.666,0.224
0WMSOFttGVcpEK0S0Lml6n,tango,Postales,Various Artists,0.665,0.531
4KTmKPa5NFjfOgwfCba01O,tango,Oh Daddy,Fleetwood Mac,0.448,0.206
6tdShCDYftLXK73muhJl4L,tango,Time,Kroke,0.374,0.155
77KWaX7lKvoryjqN1z1ljp,tango,Yo No Sé Que Me Han Hecho Tus Ojos,Various Artists,0.559,0.393
6fAHmQSQkqiA098DRVheXY,tango,Mozo Guapo,Ricardo Tanturi,0.877,0.512
4PpZ0DvoOdr55xZc4WJuVn,tango,Los Largos Del Pibe,Various Artists,0.378,0.465
0EpPP0cVDhgPfNv6nMd9IQ,tango,El torito,Various Artists,0.833,0.633
1ZLBsqCW3Wogr7Lvipns5X,tango,Parlez moi d'amour,Carlos Gardel,0.64,0.297
1CRyWUoZbMjE9ygx2PgCtW,tango,Fumando Espero,Various Artists,0.835,0.459
1wTIfN5cxjaJPDdoVqrfDu,techno,Top Of The World,The Cataracs,0.574,0.855
5Kww4lZdtZmgSQjAZMgpeZ,techno,Maximal Crazy (Original Mix),Tiësto,0.174,0.786
41KPpw0EZCytxNkmEMJVgr,techno,One - Radio Edit,Swedish House Mafia,0.622,0.781
3Gwq0zKnMWluOEPKh93BeC,techno,Lost At Sea,Zedd,0.305,0.796
7nPMEaHqwvkdJD7Y8Yb7iJ,techno,All Around The World [ Feat. Collagen Girl ],Groove Sisters Media,0.78,0.979
2W29TNaSCiolWbPfQNgNOW,techno,Genesis,Justice,0.289,0.788
1CcS1yrulOFPXYk7NVKAm2,techno,Flashback,Calvin Harris,0.158,0.95
2ZeTpxUpIHDdrRZdD8Vlh9,techno,Rage Valley,Knife Party,0.226,0.962
17RhmMCr32fQPwgJyqJNs3,techno,A Brief Tutorial On Dubstep Production,Dubba Jonny,0.763,0.715
3zf7uD8ClQ2TXGMZlXISup,techno,Poison Lips,Vitalic,0.502,0.92
6xBiFq15ec44xc9O370VK7,techno,Poison,Groove Coverage,0.341,0.973
67Zp9TsbLDAiMdmr66EKx0,techno,Encore Une Fois - Future Breeze Edit,Sash!,0.641,0.934
40AYRnDKhhrH4JZO4KS9Dj,techno,Reload - Vocal Version / Radio Edit,Sebastian Ingrosso,0.434,0.736
6JaWqpWxZ47wI2j37Kgq66,techno,Liebe Ist...,Stephan Bodzin,0.542,0.413
5kL3fvZKJ5Ua5pSqg2dkZv,techno,"Right Here, Right Now",Fatboy Slim,0.113,0.859
